league,season,team,player,nation,pos,age,born,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,90s,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_PK,Standard_PKatt,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,entrena,confianza,cluster,perfil,dist_centroide
ESP-La Liga,2526,Rayo Vallecano,Francisco Perez,ESP,"MF,FW",22.0,2002.0,29.0,12.0,1237.0,13.7,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.15,0.07,0.22,0.15,0.22,13.7,2.0,17.0,8.0,47.1,1.24,0.58,0.12,0.25,0.0,0.0,43.0,36.2,12,65.0,0,17,27.0,6,1.17,14.0,17.0,-3.0,-0.22,-0.22,0.0,18.0,15.0,6.0,48.0,2.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.418567737654892
ESP-La Liga,2526,Rayo Vallecano,Ilias Akhomach,MAR,"MF,FW",21.0,2004.0,11.0,7.0,709.0,7.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.13,0.0,0.13,7.9,0.0,18.0,6.0,33.3,2.28,0.76,0.0,0.0,0.0,0.0,64.0,20.7,7,79.0,1,4,39.0,1,1.27,14.0,11.0,3.0,0.38,0.58,0.0,9.0,29.0,1.0,22.0,2.0,10.0,,,0.0,,,,,,,,,,,,,,,,False,baja,4,Extremo regateador,3.0372702566079735
ESP-La Liga,2526,Rayo Vallecano,Isaac Palazón Camacho,ESP,"MF,FW",30.0,1994.0,31.0,27.0,2248.0,25.0,3.0,3.0,6.0,1.0,2.0,3.0,10.0,1.0,0.12,0.12,0.24,0.04,0.16,25.0,3.0,52.0,15.0,28.8,2.08,0.6,0.06,0.2,2.0,3.0,73.0,65.7,27,79.0,8,4,28.0,1,1.23,24.0,31.0,-7.0,-0.28,-0.59,0.0,36.0,51.0,6.0,105.0,3.0,12.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.7066449684358167
ESP-La Liga,2526,Rayo Vallecano,Jorge de Frutos,ESP,"FW,MF",28.0,1997.0,36.0,31.0,2463.0,27.4,10.0,1.0,11.0,9.0,1.0,1.0,3.0,0.0,0.37,0.04,0.4,0.33,0.37,27.4,10.0,62.0,28.0,45.2,2.27,1.02,0.16,0.36,1.0,1.0,68.0,72.0,31,74.0,6,5,36.0,1,1.39,32.0,23.0,9.0,0.33,1.46,0.0,34.0,39.0,18.0,47.0,11.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,1.9200131010167645
ESP-La Liga,2526,Rayo Vallecano,Sergio Camello,ESP,"FW,MF",24.0,2001.0,22.0,8.0,823.0,9.1,5.0,1.0,6.0,5.0,0.0,0.0,3.0,1.0,0.55,0.11,0.66,0.55,0.66,9.1,5.0,27.0,14.0,51.9,2.95,1.53,0.19,0.36,0.0,0.0,37.0,24.1,8,69.0,1,14,19.0,10,1.0,10.0,14.0,-4.0,-0.44,-0.47,0.0,8.0,14.0,2.0,3.0,4.0,8.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Nueve goleador,2.445262376991679
ESP-La Liga,2526,Rayo Vallecano,Álvaro García,ESP,"MF,FW",32.0,1992.0,32.0,23.0,2101.0,23.3,4.0,5.0,9.0,4.0,0.0,0.0,3.0,0.0,0.17,0.21,0.39,0.17,0.39,23.3,4.0,47.0,19.0,40.4,2.01,0.81,0.09,0.21,0.0,0.0,66.0,61.4,23,79.0,7,9,31.0,1,1.19,21.0,29.0,-8.0,-0.34,-0.68,0.0,19.0,12.0,15.0,91.0,14.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.1439142770507806
ESP-La Liga,2526,Real Betis,Abde Ezzalzouli,MAR,"MF,FW",23.0,2001.0,29.0,26.0,2247.0,25.0,10.0,8.0,18.0,10.0,0.0,0.0,3.0,0.0,0.4,0.32,0.72,0.4,0.72,25.0,10.0,73.0,26.0,35.6,2.92,1.04,0.14,0.38,0.0,0.0,77.0,65.7,26,83.0,16,3,30.0,0,1.62,45.0,34.0,11.0,0.44,0.44,0.0,28.0,71.0,4.0,55.0,15.0,32.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.0350767574211623
ESP-La Liga,2526,Real Betis,Antony,BRA,"MF,FW",25.0,2000.0,32.0,30.0,2447.0,27.2,8.0,6.0,14.0,8.0,0.0,0.0,6.0,1.0,0.29,0.22,0.51,0.29,0.51,27.2,8.0,90.0,34.0,37.8,3.31,1.25,0.09,0.24,0.0,0.0,76.0,71.5,30,80.0,13,2,27.0,0,1.53,45.0,36.0,9.0,0.33,0.15,0.0,20.0,44.0,2.0,66.0,22.0,23.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.0976134471820083
ESP-La Liga,2526,Real Betis,Cucho,COL,FW,26.0,1999.0,32.0,30.0,2580.0,28.7,11.0,3.0,14.0,10.0,1.0,1.0,5.0,0.0,0.38,0.1,0.49,0.35,0.45,28.7,11.0,89.0,27.0,30.3,3.1,0.94,0.12,0.41,1.0,1.0,81.0,75.4,30,83.0,14,2,45.0,0,1.5,45.0,35.0,10.0,0.35,0.24,0.0,22.0,38.0,17.0,23.0,11.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.2433134558342167
ESP-La Liga,2526,Real Betis,Cédric Bakambu,COD,FW,34.0,1991.0,18.0,5.0,569.0,6.3,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.47,0.16,0.63,0.47,0.63,6.3,3.0,21.0,9.0,42.9,3.32,1.42,0.14,0.33,0.0,0.0,32.0,16.6,5,66.0,0,13,18.0,13,1.22,9.0,10.0,-1.0,-0.16,-0.54,0.0,11.0,9.0,10.0,2.0,2.0,2.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Nueve goleador,2.4213158798320467
ESP-La Liga,2526,Real Madrid,Brahim Díaz,MAR,"FW,MF",25.0,1999.0,30.0,13.0,1257.0,14.0,1.0,6.0,7.0,1.0,0.0,0.0,2.0,0.0,0.07,0.43,0.5,0.07,0.5,14.0,1.0,15.0,7.0,46.7,1.07,0.5,0.07,0.14,0.0,0.0,42.0,36.8,13,70.0,0,17,20.0,5,2.33,22.0,11.0,11.0,0.79,-0.5,0.0,19.0,37.0,3.0,20.0,2.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,3.5450320347930475
ESP-La Liga,2526,Real Madrid,Franco Mastantuono,ARG,"MF,FW",17.0,2007.0,23.0,11.0,1037.0,11.5,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,0.09,0.0,0.09,0.09,0.09,11.5,1.0,30.0,7.0,23.3,2.6,0.61,0.03,0.14,0.0,0.0,45.0,30.3,11,70.0,1,12,22.0,10,2.48,29.0,9.0,20.0,1.74,0.9,0.0,18.0,30.0,1.0,31.0,3.0,12.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,3.016110346540433
ESP-La Liga,2526,Real Madrid,Gonzalo García,ESP,FW,21.0,2004.0,30.0,9.0,964.0,10.7,6.0,1.0,7.0,6.0,0.0,0.0,2.0,0.0,0.56,0.09,0.65,0.56,0.65,10.7,6.0,21.0,11.0,52.4,1.96,1.03,0.29,0.55,0.0,0.0,32.0,28.2,9,74.0,2,21,14.0,8,2.23,27.0,12.0,15.0,1.4,0.41,0.0,9.0,6.0,0.0,3.0,2.0,7.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,3.2494754551875618
ESP-La Liga,2526,Real Madrid,Kylian Mbappé,FRA,FW,26.0,1998.0,31.0,29.0,2599.0,28.9,25.0,5.0,30.0,17.0,8.0,9.0,4.0,0.0,0.87,0.17,1.04,0.59,0.76,28.9,25.0,146.0,63.0,43.2,5.06,2.18,0.17,0.4,8.0,9.0,84.0,76.0,29,88.0,20,2,25.0,1,2.29,55.0,26.0,29.0,1.0,-0.42,0.0,13.0,36.0,39.0,26.0,3.0,1.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,3.475198972711919
ESP-La Liga,2526,Real Madrid,Rodrygo,BRA,"MF,FW",24.0,2001.0,19.0,6.0,684.0,7.6,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.13,0.39,0.53,0.13,0.53,7.6,1.0,27.0,11.0,40.7,3.55,1.45,0.04,0.09,0.0,0.0,36.0,20.0,6,75.0,1,13,18.0,3,2.21,11.0,5.0,6.0,0.79,-0.39,0.0,5.0,23.0,0.0,42.0,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,False,baja,4,Extremo regateador,3.2211203089726625
ESP-La Liga,2526,Real Madrid,Vinicius Júnior,BRA,"FW,MF",25.0,2000.0,36.0,32.0,2815.0,31.3,16.0,5.0,21.0,12.0,4.0,5.0,8.0,0.0,0.51,0.16,0.67,0.38,0.54,31.3,16.0,100.0,46.0,46.0,3.2,1.47,0.16,0.35,4.0,5.0,78.0,82.3,32,84.0,18,4,33.0,0,2.22,64.0,30.0,34.0,1.09,-0.1,0.0,38.0,81.0,13.0,63.0,2.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.655022471558454
ESP-La Liga,2526,Real Sociedad,Brais Méndez,ESP,"MF,FW",28.0,1997.0,29.0,21.0,1660.0,18.4,6.0,2.0,8.0,5.0,1.0,2.0,4.0,1.0,0.33,0.11,0.43,0.27,0.38,18.4,6.0,36.0,16.0,44.4,1.95,0.87,0.17,0.38,1.0,2.0,57.0,48.5,21,71.0,3,8,22.0,5,1.24,26.0,27.0,-1.0,-0.05,0.0,0.0,42.0,35.0,7.0,62.0,8.0,18.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.1869171030116132
ESP-La Liga,2526,Real Sociedad,Luka Sučić,CRO,"MF,FW",22.0,2002.0,22.0,10.0,1022.0,11.4,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.26,0.09,0.35,0.26,0.35,11.4,3.0,23.0,7.0,30.4,2.03,0.62,0.13,0.43,0.0,0.0,46.0,29.9,10,70.0,2,12,27.0,13,1.23,22.0,17.0,5.0,0.44,0.7,0.0,11.0,6.0,1.0,6.0,5.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,2.5957820938589586
ESP-La Liga,2526,Real Sociedad,Mikel Oyarzabal,ESP,FW,28.0,1997.0,34.0,30.0,2710.0,30.1,15.0,4.0,19.0,8.0,7.0,7.0,3.0,0.0,0.5,0.13,0.63,0.27,0.4,30.1,15.0,79.0,36.0,45.6,2.62,1.2,0.19,0.42,7.0,7.0,80.0,79.2,30,86.0,21,4,30.0,1,1.32,48.0,45.0,3.0,0.1,0.73,0.0,28.0,42.0,14.0,21.0,5.0,20.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,1.7150244618449353
ESP-La Liga,2526,Real Sociedad,Orri Steinn Óskarsson,ISL,FW,20.0,2004.0,20.0,8.0,835.0,9.3,9.0,0.0,9.0,9.0,0.0,0.0,5.0,0.0,0.97,0.0,0.97,0.97,0.97,9.3,9.0,27.0,19.0,70.4,2.91,2.05,0.33,0.47,0.0,0.0,42.0,24.4,8,73.0,2,12,21.0,1,1.05,19.0,15.0,4.0,0.43,0.64,0.0,15.0,7.0,13.0,5.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Nueve goleador,4.139730687717579
ESP-La Liga,2526,Sevilla,Akor Adams,NGA,FW,25.0,2000.0,32.0,21.0,2064.0,22.9,10.0,3.0,13.0,7.0,3.0,3.0,3.0,0.0,0.44,0.13,0.57,0.31,0.44,22.9,10.0,61.0,30.0,49.2,2.66,1.31,0.16,0.33,3.0,3.0,65.0,60.4,21,85.0,14,11,25.0,1,1.13,32.0,40.0,-8.0,-0.35,0.05,0.0,36.0,12.0,41.0,17.0,1.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,3.0024809479116215
ESP-La Liga,2526,Sevilla,Alexis Sánchez,CHI,"FW,MF",36.0,1988.0,28.0,11.0,1308.0,14.5,4.0,2.0,6.0,3.0,1.0,1.0,3.0,0.0,0.28,0.14,0.41,0.21,0.34,14.5,4.0,25.0,9.0,36.0,1.72,0.62,0.16,0.44,1.0,1.0,47.0,38.2,11,74.0,3,17,29.0,3,1.14,20.0,32.0,-12.0,-0.83,-0.74,0.0,16.0,26.0,13.0,25.0,7.0,13.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.2739818566918317
ESP-La Liga,2526,Sevilla,Chidera Ejuke,NGA,"MF,FW",27.0,1998.0,27.0,6.0,932.0,10.4,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.19,0.1,0.19,10.4,1.0,23.0,3.0,13.0,2.22,0.29,0.04,0.33,0.0,0.0,35.0,27.3,6,66.0,1,21,26.0,7,1.07,17.0,15.0,2.0,0.19,0.77,0.0,5.0,16.0,2.0,27.0,7.0,13.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,2.940820610082696
ESP-La Liga,2526,Sevilla,Isaac Romero,ESP,"FW,MF",25.0,2000.0,29.0,18.0,1484.0,16.5,4.0,0.0,4.0,4.0,0.0,1.0,6.0,1.0,0.24,0.0,0.24,0.24,0.24,16.5,4.0,41.0,14.0,34.1,2.49,0.85,0.1,0.29,0.0,1.0,51.0,43.4,18,69.0,1,11,22.0,4,1.0,16.0,21.0,-5.0,-0.3,0.12,0.0,29.0,24.0,5.0,10.0,5.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,1.6997312378472098
ESP-La Liga,2526,Sevilla,Neal Maupay,FRA,FW,28.0,1996.0,12.0,10.0,865.0,9.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.21,0.1,0.31,0.21,0.31,9.6,2.0,17.0,7.0,41.2,1.77,0.73,0.12,0.29,0.0,0.0,72.0,25.3,10,79.0,3,2,36.0,2,1.17,11.0,14.0,-3.0,-0.31,0.08,0.0,15.0,16.0,3.0,4.0,1.0,1.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,1.9086686236428054
ESP-La Liga,2526,Sevilla,Peque,ESP,"MF,FW",22.0,2002.0,26.0,12.0,982.0,10.9,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,0.18,0.09,0.27,0.18,0.27,10.9,2.0,15.0,6.0,40.0,1.37,0.55,0.13,0.33,0.0,0.0,38.0,28.7,12,66.0,1,14,14.0,8,1.23,8.0,15.0,-7.0,-0.64,-0.38,0.0,15.0,47.0,1.0,28.0,1.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,3.489205983820054
ESP-La Liga,2526,Sevilla,Ruben Vargas,SUI,"MF,FW",26.0,1998.0,24.0,20.0,1594.0,17.7,3.0,6.0,9.0,2.0,1.0,1.0,2.0,0.0,0.17,0.34,0.51,0.11,0.45,17.7,3.0,41.0,8.0,19.5,2.31,0.45,0.07,0.38,1.0,1.0,66.0,46.6,20,74.0,2,4,28.0,0,1.17,18.0,27.0,-9.0,-0.51,-0.26,0.0,13.0,17.0,7.0,90.0,7.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,2.754876332404521
ESP-La Liga,2526,Valencia,Arnaut Danjuma,NED,"MF,FW",28.0,1997.0,30.0,18.0,1628.0,18.1,3.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,0.17,0.11,0.28,0.17,0.28,18.1,3.0,36.0,14.0,38.9,1.99,0.77,0.08,0.21,0.0,1.0,54.0,47.6,18,75.0,7,12,23.0,6,1.0,19.0,28.0,-9.0,-0.5,-0.5,0.0,21.0,22.0,5.0,49.0,2.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.4082352687923563
ESP-La Liga,2526,Valencia,Diego López,ESP,"MF,FW",23.0,2002.0,34.0,20.0,1762.0,19.6,4.0,1.0,5.0,4.0,0.0,0.0,2.0,0.0,0.2,0.05,0.26,0.2,0.26,19.6,4.0,28.0,8.0,28.6,1.43,0.41,0.14,0.5,0.0,0.0,52.0,51.5,20,74.0,6,14,20.0,2,1.35,15.0,30.0,-15.0,-0.77,-1.09,0.0,20.0,33.0,3.0,41.0,14.0,16.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,1.2592193922395856
ESP-La Liga,2526,Valencia,Hugo Duro,ESP,FW,25.0,1999.0,36.0,22.0,1979.0,22.0,10.0,0.0,10.0,9.0,1.0,2.0,4.0,0.0,0.45,0.0,0.45,0.41,0.41,22.0,10.0,36.0,14.0,38.9,1.64,0.64,0.28,0.71,1.0,2.0,55.0,57.9,22,74.0,7,14,24.0,1,1.31,29.0,34.0,-5.0,-0.23,0.02,0.0,22.0,38.0,6.0,1.0,3.0,9.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.2473539917794683
ESP-La Liga,2526,Valencia,Javier Guerra,ESP,"MF,FW",22.0,2003.0,36.0,25.0,2061.0,22.9,4.0,6.0,10.0,4.0,0.0,0.0,3.0,0.0,0.17,0.26,0.44,0.17,0.44,22.9,4.0,31.0,12.0,38.7,1.35,0.52,0.13,0.33,0.0,0.0,57.0,60.3,25,75.0,6,11,18.0,2,1.36,30.0,31.0,-1.0,-0.04,0.49,0.0,27.0,20.0,2.0,46.0,23.0,15.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,2.5179936106558416
ESP-La Liga,2526,Valencia,Largie Ramazani,BEL,"MF,FW",24.0,2001.0,27.0,11.0,1234.0,13.7,6.0,1.0,7.0,3.0,3.0,3.0,4.0,0.0,0.44,0.07,0.51,0.22,0.29,13.7,6.0,51.0,19.0,37.3,3.72,1.39,0.12,0.32,3.0,3.0,46.0,36.1,11,84.0,4,16,19.0,3,1.41,25.0,20.0,5.0,0.36,0.94,0.0,17.0,20.0,2.0,27.0,14.0,12.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.485373251188751
ESP-La Liga,2526,Valencia,Lucas Beltrán,ARG,FW,24.0,2001.0,27.0,16.0,1365.0,15.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.07,0.13,0.2,0.07,0.2,15.2,1.0,34.0,9.0,26.5,2.24,0.59,0.03,0.11,0.0,0.0,51.0,39.9,16,69.0,2,11,23.0,0,1.07,17.0,21.0,-4.0,-0.26,-0.04,0.0,26.0,39.0,4.0,10.0,4.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.540966255277174
ESP-La Liga,2526,Valencia,Umar Sadiq,NGA,FW,28.0,1997.0,20.0,8.0,911.0,10.1,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,0.4,0.2,0.59,0.4,0.59,10.1,4.0,25.0,10.0,40.0,2.47,0.99,0.16,0.4,0.0,0.0,46.0,26.6,8,79.0,4,12,23.0,0,1.65,18.0,14.0,4.0,0.4,0.86,0.0,30.0,19.0,13.0,5.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.981047375354399
ESP-La Liga,2526,Villarreal,Ayoze Pérez,ESP,FW,32.0,1993.0,25.0,12.0,1124.0,12.5,5.0,4.0,9.0,4.0,1.0,1.0,4.0,0.0,0.4,0.32,0.72,0.32,0.64,12.5,5.0,24.0,11.0,45.8,1.92,0.88,0.21,0.45,1.0,1.0,45.0,32.9,12,69.0,1,13,23.0,2,1.8,22.0,20.0,2.0,0.16,-0.78,0.0,17.0,23.0,5.0,9.0,3.0,11.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,2.3045634238971826
ESP-La Liga,2526,Villarreal,Georges Mikautadze,GEO,FW,24.0,2000.0,32.0,23.0,2109.0,23.4,13.0,6.0,19.0,13.0,0.0,0.0,1.0,0.0,0.55,0.26,0.81,0.55,0.81,23.4,13.0,65.0,32.0,49.2,2.77,1.37,0.2,0.41,0.0,0.0,66.0,61.7,23,80.0,7,9,29.0,2,1.91,44.0,30.0,14.0,0.6,-0.23,0.0,13.0,45.0,3.0,21.0,5.0,4.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,2.883774912069242
ESP-La Liga,2526,Villarreal,Gerard Moreno,ESP,FW,33.0,1992.0,22.0,16.0,1343.0,14.9,10.0,0.0,10.0,7.0,3.0,3.0,0.0,0.0,0.67,0.0,0.67,0.47,0.47,14.9,10.0,39.0,16.0,41.0,2.61,1.07,0.26,0.63,3.0,3.0,61.0,39.3,16,73.0,4,6,29.0,2,1.95,32.0,16.0,16.0,1.07,0.64,0.0,14.0,16.0,6.0,11.0,3.0,8.0,,,0.0,,,,,,,,,,,,,,,,True,alta,0,Nueve goleador,1.8914659803038325
ESP-La Liga,2526,Villarreal,Nicolas Pépé,CIV,"MF,FW",30.0,1995.0,36.0,26.0,2393.0,26.6,8.0,8.0,16.0,7.0,1.0,1.0,4.0,0.0,0.3,0.3,0.6,0.26,0.56,26.6,8.0,63.0,25.0,39.7,2.37,0.94,0.13,0.32,1.0,1.0,66.0,70.0,26,82.0,13,10,26.0,2,1.92,56.0,35.0,21.0,0.79,0.35,0.0,23.0,43.0,14.0,71.0,15.0,21.0,,,0.0,,,,,,,,,,,,,,,,True,alta,4,Extremo regateador,1.730643185189651
ESP-La Liga,2526,Villarreal,Tani Oluwaseyi,CAN,FW,25.0,2000.0,27.0,9.0,901.0,10.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.2,0.2,0.4,0.2,0.4,10.0,2.0,16.0,7.0,43.8,1.6,0.7,0.13,0.29,0.0,0.0,33.0,26.3,9,70.0,1,18,15.0,9,1.78,20.0,15.0,5.0,0.5,-0.25,0.0,11.0,8.0,10.0,3.0,1.0,5.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.630018050187996
FRA-Ligue 1,2526,Angers,Amine Sbai,MAR,"MF,FW",24.0,2000.0,25.0,23.0,1818.0,20.2,3.0,1.0,4.0,3.0,0.0,1.0,3.0,1.0,0.15,0.05,0.2,0.15,0.2,20.2,3.0,34.0,16.0,47.1,1.68,0.79,0.09,0.19,0.0,1.0,73.0,59.4,23,77.0,5,2,28.0,1,1.2,17.0,26.0,-9.0,-0.45,0.28,1.0,15.0,24.0,5.0,59.0,4.0,10.0,,,0.0,,,,,,,,,,,,,,,,True,alta,2,Extremo centrador,1.7371703101450169
FRA-Ligue 1,2526,Angers,Goduine Koyalipou,CTA,FW,25.0,2000.0,13.0,7.0,668.0,7.4,2.0,1.0,3.0,1.0,1.0,1.0,0.0,0.0,0.27,0.13,0.4,0.13,0.27,7.4,2.0,22.0,9.0,40.9,2.96,1.21,0.09,0.22,1.0,1.0,51.0,21.8,7,77.0,1,6,22.0,1,0.92,4.0,7.0,-3.0,-0.4,0.2,0.0,4.0,5.0,5.0,3.0,1.0,2.0,,,0.0,,,,,,,,,,,,,,,,False,baja,0,Nueve goleador,2.7428812904048865
FRA-Ligue 1,2526,Angers,Lanroy Machine,FRA,FW,19.0,2005.0,22.0,3.0,519.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.17,0.0,0.17,0.17,0.17,5.8,1.0,15.0,4.0,26.7,2.6,0.69,0.07,0.25,0.0,0.0,24.0,17.0,3,66.0,0,19,17.0,4,0.91,7.0,7.0,0.0,0.0,0.67,0.0,9.0,5.0,4.0,5.0,0.0,4.0,,,0.0,,,,,,,,,,,,,,,,False,baja,1,Nueve de choque,2.750964790794185
FRA-Ligue 1,2526,Angers,Prosper Peter,NGA,FW,17.0,2007.0,29.0,14.0,1273.0,14.1,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.35,0.0,0.35,0.35,0.35,14.1,5.0,23.0,14.0,60.9,1.63,0.99,0.22,0.36,0.0,0.0,44.0,41.6,14,70.0,5,15,19.0,1,1.07,12.0,28.0,-16.0,-1.13,-0.98,0.0,30.0,30.0,15.0,0.0,4.0,3.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,3.2826753449703756
FRA-Ligue 1,2526,Angers,Sidiki Cherif,FRA,"FW,MF",18.0,2006.0,19.0,14.0,1157.0,12.9,4.0,0.0,4.0,4.0,0.0,0.0,3.0,0.0,0.31,0.0,0.31,0.31,0.31,12.9,4.0,28.0,12.0,42.9,2.18,0.93,0.14,0.33,0.0,0.0,61.0,37.8,14,70.0,2,5,36.0,0,1.21,13.0,16.0,-3.0,-0.23,0.52,0.0,15.0,16.0,11.0,6.0,6.0,3.0,,,0.0,,,,,,,,,,,,,,,,True,alta,1,Nueve de choque,2.0282808915494055
FRA-Ligue 1,2526,Auxerre,Danny Loader,CMR,"MF,FW",24.0,2000.0,30.0,29.0,2517.0,28.0,3.0,3.0,6.0,3.0,0.0,0.0,9.0,0.0,0.11,0.11,0.21,0.11,0.21,28.0,3.0,62.0,17.0,27.4,2.22,0.61,0.05,0.18,0.0,0.0,84.0,82.3,29,86.0,17,1,29.0,0,0.93,27.0,36.0,-9.0,-0.32,-0.16,0.0,64.0,47.0,4.0,32.0,9.0,25.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,2.2337487284215367
FRA-Ligue 1,2526,Auxerre,Ibrahim Osman,GHA,"MF,FW",20.0,2004.0,14.0,7.0,625.0,6.9,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.29,6.9,0.0,18.0,6.0,33.3,2.59,0.86,0.0,0.0,0.0,0.0,45.0,20.4,7,72.0,2,7,17.0,2,0.43,3.0,11.0,-8.0,-1.15,-1.08,0.0,7.0,14.0,3.0,10.0,6.0,7.0,,,0.0,,,,,,,,,,,,,,,,False,baja,4,Extremo regateador,2.6799593471438987
FRA-Ligue 1,2526,Auxerre,Josué Casimir,HAI,"MF,FW",23.0,2001.0,31.0,16.0,1522.0,16.9,1.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,0.06,0.0,0.06,0.06,0.06,16.9,1.0,22.0,12.0,54.5,1.3,0.71,0.05,0.08,0.0,1.0,49.0,49.7,16,76.0,4,15,21.0,1,0.97,13.0,25.0,-12.0,-0.71,-0.83,1.0,34.0,32.0,3.0,54.0,11.0,17.0,,,0.0,,,,,,,,,,,,,,,,True,alta,3,Extremo de presión,3.1839576839889157
